Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
SS,6.601799999999999,26.058000000000007,7.288083517606188,600.0121002197266,256146.0,"[31 11 53 12 49  7 33 37 32  6 15 52 42 41  5 28 21 26  0 30 48 45  1 29
 24 13  9  4 20 17 51 19 54 39  8 25  3 47 16  2 35 50 14 40 34 38 23 27
 44 22 46 10 36 18 43]",6.0,11.0,7.0
CA,8.796600000000002,28.285,8.816755869235857,600.0169036388397,669687.0,"[13 45 48 30 16  2 47 32  6 15  8 22 44 27 38 23 24 29  1 25  3 37 33  7
 49 53 12 54 39 52 42 41  5 28 21 26  0 34 40 35 50 14  9  4 31 20 17 51
 19 11 36 46 10 18 43]",13.0,14.0,11.0
VNS,6.2436,26.914099999999998,6.254657784390017,600.0106468200684,210723.0,"[28  5 41 42 52 15  6 32 37 33  7 49 12  8 39 54 19 51 17 20 53 11 31 43
 18 36 10 46 22 44 27 38 23  4  9 13 24 29 25  3  1 45 48 30 34 40 14 50
 35  2 16 47  0 26 21]",3.0,8.0,6.0
HS,21.1144,29.718899999999994,21.245210580630516,600.0972805023193,3335483.0,"[18, 35, 45, 24, 28, 19, 23, 29, 6, 52, 9, 50, 21, 13, 43, 46, 31, 49, 39, 1, 47, 12, 2, 44, 32, 40, 38, 48, 30, 22, 42, 20, 33, 53, 7, 8, 11, 25, 27, 14, 3, 36, 17, 51, 15, 41, 26, 37, 55, 16, 54, 5, 4, 34, 10]",19.0,23.0,23.0
ICA,8.3093,26.995700000000003,8.31404638930809,600.0033988952637,609148.0,"[42, 52, 15, 6, 32, 3, 34, 40, 35, 50, 14, 38, 27, 44, 22, 46, 10, 31, 53, 12, 49, 7, 33, 37, 41, 5, 28, 21, 26, 0, 47, 48, 45, 23, 13, 24, 29, 1, 25, 8, 39, 54, 19, 51, 17, 20, 11, 36, 18, 43, 4, 9, 30, 16, 2]",11.0,3.0,9.0
CAO,9.384100000000002,31.29770000000001,14.328466139593685,600.0259501934052,3220980.0,"[40 45 23 27 38 44 22  9 43  7 33 29 48 32  6 39 51 17 46 36 10  3 25 37
 42 26 50 16 13 24 34  2  5 21 28 47  1  4 31 11 53 49 54 18  8 20 19 12
 15 52 41  0 30 35 14]",14.0,17.0,22.0
AIS,8.755800000000002,24.592400000000005,13.094178062817814,600.0347878932953,1265395.0,"[37, 15, 6, 25, 36, 38, 13, 9, 49, 32, 21, 52, 7, 53, 54, 17, 51, 26, 42, 41, 5, 28, 0, 30, 40, 34, 45, 1, 3, 33, 8, 39, 19, 20, 29, 46, 44, 10, 18, 14, 50, 35, 2, 16, 47, 48, 27, 22, 11, 31, 43, 4, 12, 24, 23]",12.0,18.0,14.0
RFD,6.3676,28.818600000000007,6.374612306583979,600.007924079895,1749917.0,"[35 50 14 40 34 38 27 44 22 46 10 36 18 11 31 43  4  9 13 23 24 29 33  7
 49 12 53 20 17 51 19 54 39  8 37 32  6 15 52 42 41  5 28 21 26  0  3 25
  1 45 48 30 47 16  2]",4.0,6.0,16.0
FA,22.77950000000001,35.18970000000001,29.316364605000057,600.007016658783,5497534.718570559,"[25  1  0 40 19 29  9 51 21 53 12 32  8 33 54 18 20  4 38 46 23 50  2 47
 48  6 45 24 16 28  5 30 13 44 22 15  3 36 31 11 39 43 37 17 49 14 35 34
 52 26  7 41 42 10 27]",24.0,4.0,1.0
GA,6.3841,30.55230000000001,6.814077550050993,600.0458738803864,1659707.0,"[48 30 34 40 14 50 35  2 16 47  0  3 26 21 28  5 41 42 52 32 37  6 15  8
 39 54 12 49  7 33  9  4 53 19 51 17 20 11 31 43 18 36 10 46 22 44 27 38
 23 13 24 29 25  1 45]",5.0,20.0,15.0
GLS,27.071299999999997,28.635700000000007,27.62319090908934,600.1976180076599,138270.0,"[12  3 15 16 18 46 20 23 49 47 41 51 17 28 26 48 10  7 14 11 27 30 31  6
 22 53  1 54 36 43 32 33 34 29 38 39  8 21  9 45  2 24 44 40 50 42  0 52
  5 25 13 19  4 35 37]",25.0,25.0,5.0
CSA,8.0497,29.48790000000001,9.392685632410128,600.0183329582214,546887.0,"[10, 46, 22, 44, 27, 38, 23, 24, 29, 13, 9, 19, 51, 17, 20, 11, 31, 4, 33, 21, 5, 28, 16, 2, 35, 50, 14, 40, 34, 30, 45, 48, 3, 37, 32, 6, 15, 52, 42, 41, 26, 0, 47, 1, 25, 7, 49, 8, 39, 54, 12, 53, 43, 18, 36]",10.0,15.0,8.0
IWO,21.4967,25.629999999999995,21.568270207853487,600.0076274871826,114755.0,"[16, 30, 46, 9, 23, 45, 2, 25, 28, 54, 53, 49, 19, 26, 20, 17, 50, 14, 48, 52, 41, 5, 39, 15, 29, 13, 37, 33, 40, 27, 11, 47, 6, 32, 0, 35, 42, 8, 12, 3, 4, 31, 22, 10, 44, 38, 34, 1, 7, 51, 43, 18, 36, 24, 21]",22.0,5.0,3.0
BA,21.067399999999992,35.788300000000014,27.24653171335148,600.0862865447998,6312212.0,"[24, 38, 40, 10, 52, 28, 26, 11, 53, 20, 45, 7, 31, 8, 54, 2, 51, 36, 17, 19, 15, 35, 47, 22, 49, 37, 29, 39, 14, 34, 25, 5, 6, 4, 0, 3, 30, 44, 46, 27, 32, 41, 16, 42, 18, 23, 21, 50, 33, 12, 1, 43, 9, 48, 13]",18.0,22.0,25.0
DE,17.8398,30.7041,21.06072437378161,600.0096302032471,122521.0,"[10, 36, 44, 22, 45, 35, 4, 53, 7, 39, 42, 32, 50, 14, 28, 0, 15, 41, 2, 23, 27, 47, 40, 26, 25, 48, 5, 16, 21, 8, 20, 19, 54, 51, 17, 6, 52, 3, 29, 1, 30, 13, 49, 33, 12, 37, 11, 31, 18, 9, 43, 24, 34, 38, 46]",16.0,7.0,4.0
